"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","HUR","TOT","PC_LF","A","2002",5.775,
"USA","HUR","TOT","PC_LF","A","2003",5.991667,
"USA","HUR","TOT","PC_LF","A","2004",5.533333,
"USA","HUR","TOT","PC_LF","A","2005",5.066667,
"USA","HUR","TOT","PC_LF","A","2006",4.616667,
"USA","HUR","TOT","PC_LF","A","2007",4.616667,
"USA","HUR","TOT","PC_LF","A","2008",5.775,
"USA","HUR","TOT","PC_LF","A","2009",9.266666,
"USA","HUR","TOT","PC_LF","A","2010",9.616667,
"USA","HUR","TOT","PC_LF","A","2011",8.95,
"USA","HUR","TOT","PC_LF","A","2012",8.066667,
"USA","HUR","TOT","PC_LF","A","2013",7.375,
"USA","HUR","TOT","PC_LF","A","2014",6.166667,
"USA","HUR","TOT","PC_LF","A","2015",5.291667,
"USA","HUR","TOT","PC_LF","A","2016",4.866667,
"USA","HUR","TOT","PC_LF","A","2017",4.35,
"USA","HUR","TOT","PC_LF","A","2018",3.9,
"USA","HUR","TOT","PC_LF","A","2019",3.666667,
"USA","HUR","TOT","PC_LF","A","2020",8.091666,
"USA","HUR","TOT","PC_LF","A","2021",5.366667,
"OECD","HUR","TOT","PC_LF","A","2005",6.863361,"E"
"OECD","HUR","TOT","PC_LF","A","2006",6.353157,"E"
"OECD","HUR","TOT","PC_LF","A","2007",5.858229,"E"
"OECD","HUR","TOT","PC_LF","A","2008",6.187845,"E"
"OECD","HUR","TOT","PC_LF","A","2009",8.313182,"E"
"OECD","HUR","TOT","PC_LF","A","2010",8.534652,"E"
"OECD","HUR","TOT","PC_LF","A","2011",8.126883,"E"
"OECD","HUR","TOT","PC_LF","A","2012",8.107555,"E"
"OECD","HUR","TOT","PC_LF","A","2013",8.013521,"E"
"OECD","HUR","TOT","PC_LF","A","2014",7.455067,"E"
"OECD","HUR","TOT","PC_LF","A","2015",6.888381,"E"
"OECD","HUR","TOT","PC_LF","A","2016",6.470102,"E"
"OECD","HUR","TOT","PC_LF","A","2017",5.940654,"E"
"OECD","HUR","TOT","PC_LF","A","2018",5.491814,"E"
"OECD","HUR","TOT","PC_LF","A","2019",5.418824,"E"
"OECD","HUR","TOT","PC_LF","A","2020",7.164883,"E"
"OECD","HUR","TOT","PC_LF","A","2021",6.163191,"E"
"EU27_2020","HUR","TOT","PC_LF","A","2000",8.983334,
"EU27_2020","HUR","TOT","PC_LF","A","2001",8.733334,
"EU27_2020","HUR","TOT","PC_LF","A","2002",9.05,
"EU27_2020","HUR","TOT","PC_LF","A","2003",9.85,
"EU27_2020","HUR","TOT","PC_LF","A","2004",10.00833,
"EU27_2020","HUR","TOT","PC_LF","A","2005",9.716666,
"EU27_2020","HUR","TOT","PC_LF","A","2006",8.766666,
"EU27_2020","HUR","TOT","PC_LF","A","2007",7.558333,
"EU27_2020","HUR","TOT","PC_LF","A","2008",7.333333,
"EU27_2020","HUR","TOT","PC_LF","A","2009",9.308333,
"EU27_2020","HUR","TOT","PC_LF","A","2010",10.08333,
"EU27_2020","HUR","TOT","PC_LF","A","2011",10.075,
"EU27_2020","HUR","TOT","PC_LF","A","2012",11.05833,
"EU27_2020","HUR","TOT","PC_LF","A","2013",11.575,
"EU27_2020","HUR","TOT","PC_LF","A","2014",11.00833,
"EU27_2020","HUR","TOT","PC_LF","A","2015",10.18333,
"EU27_2020","HUR","TOT","PC_LF","A","2016",9.275,
"EU27_2020","HUR","TOT","PC_LF","A","2017",8.275,
"EU27_2020","HUR","TOT","PC_LF","A","2018",7.391667,
"EU27_2020","HUR","TOT","PC_LF","A","2019",6.825,
"EU27_2020","HUR","TOT","PC_LF","A","2020",7.225,
"EU27_2020","HUR","TOT","PC_LF","A","2021",7.05,
